"Time","Voltage[V]","ε Voltage[V]","Current[µA]","ε Current[µA]","Pressure[Pa]","ε Pressure[Pa]"
"2022-11-16 16:30:14.108","46.82","0.00001","65.80","0.00001","0.00","0.00001"
"2022-11-16 16:30:14.109","51.97","0.00001","71.03","0.00001","0.00","0.00001"
"2022-11-16 16:30:14.110","56.06","0.00001","76.60","0.00001","0.00","0.00001"
"2022-11-16 16:30:14.111","58.97","0.00001","82.49","0.00001","0.00","0.00001"
"2022-11-16 16:30:14.112","61.35","0.00001","89.69","0.00001","0.00","0.00001"
"2022-11-16 16:30:14.113","60.03","0.00001","89.69","0.00001","0.00","0.00001"
"2022-11-16 16:30:14.114","54.74","0.00001","73.65","0.00001","0.00","0.00001"
"2022-11-16 16:30:14.115","51.84","0.00001","48.45","0.00001","0.00","0.00001"
"2022-11-16 16:30:14.116","48.14","0.00001","37.65","0.00001","0.00","0.00001"
"2022-11-16 16:30:14.117","45.63","0.00001","28.48","0.00001","0.00","0.00001"
"2022-11-16 16:30:14.118","42.06","0.00001","18.34","0.00001","0.00","0.00001"
"2022-11-16 16:30:14.119","37.44","0.00001","8.84","0.00001","0.00","0.00001"
"2022-11-16 16:30:14.120","33.21","0.00001","1.31","0.00001","0.00","0.00001"
"2022-11-16 16:30:14.121","30.57","0.00001","-4.25","0.00001","0.00","0.00001"
"2022-11-16 16:30:14.122","28.46","0.00001","-7.20","0.00001","0.00","0.00001"
"2022-11-16 16:30:14.123","24.89","0.00001","-8.18","0.00001","0.00","0.00001"
"2022-11-16 16:30:14.124","22.51","0.00001","-9.81","0.00001","0.00","0.00001"
"2022-11-16 16:30:14.125","18.68","0.00001","-13.41","0.00001","0.00","0.00001"
"2022-11-16 16:30:14.126","10.62","0.00001","-16.03","0.00001","0.00","0.00001"
"2022-11-16 16:30:14.127","7.98","0.00001","-14.07","0.00001","0.00","0.00001"
"2022-11-16 16:30:14.128","5.21","0.00001","-13.74","0.00001","0.00","0.00001"
"2022-11-16 16:30:14.129","2.57","0.00001","-13.41","0.00001","0.00","0.00001"
"2022-11-16 16:30:14.130","0.06","0.00001","-15.05","0.00001","0.00","0.00001"
"2022-11-16 16:30:14.131","-3.38","0.00001","-18.00","0.00001","0.00","0.00001"
"2022-11-16 16:30:14.132","-7.08","0.00001","-18.98","0.00001","0.00","0.00001"
"2022-11-16 16:30:14.133","-10.38","0.00001","-20.29","0.00001","0.00","0.00001"
"2022-11-16 16:30:14.134","-11.57","0.00001","-17.67","0.00001","0.00","0.00001"
"2022-11-16 16:30:14.135","-14.60","0.00001","-17.02","0.00001","0.00","0.00001"
"2022-11-16 16:30:14.136","-18.96","0.00001","-21.27","0.00001","0.00","0.00001"
"2022-11-16 16:30:14.137","-22.79","0.00001","-23.89","0.00001","0.00","0.00001"
"2022-11-16 16:30:14.138","-26.49","0.00001","-24.87","0.00001","0.00","0.00001"
"2022-11-16 16:30:14.139","-28.74","0.00001","-22.25","0.00001","0.00","0.00001"
"2022-11-16 16:30:14.140","-30.32","0.00001","-20.94","0.00001","0.00","0.00001"
"2022-11-16 16:30:14.141","-32.70","0.00001","-19.96","0.00001","0.00","0.00001"
"2022-11-16 16:30:14.142","-34.95","0.00001","-20.94","0.00001","0.00","0.00001"
"2022-11-16 16:30:14.143","-38.25","0.00001","-24.22","0.00001","0.00","0.00001"
"2022-11-16 16:30:14.144","-42.21","0.00001","-26.18","0.00001","0.00","0.00001"
"2022-11-16 16:30:14.145","-45.38","0.00001","-25.85","0.00001","0.00","0.00001"
"2022-11-16 16:30:14.146","-47.76","0.00001","-22.58","0.00001","0.00","0.00001"
"2022-11-16 16:30:14.147","-52.38","0.00001","-21.60","0.00001","0.00","0.00001"
"2022-11-16 16:30:14.148","-54.76","0.00001","-23.56","0.00001","0.00","0.00001"
"2022-11-16 16:30:14.149","-58.46","0.00001","-26.83","0.00001","0.00","0.00001"
"2022-11-16 16:30:14.150","-62.42","0.00001","-29.13","0.00001","0.00","0.00001"
"2022-11-16 16:30:14.151","-60.97","0.00001","-27.16","0.00001","0.00","0.00001"
"2022-11-16 16:30:14.152","-56.87","0.00001","-22.91","0.00001","0.00","0.00001"
"2022-11-16 16:30:14.153","-53.44","0.00001","-21.60","0.00001","0.00","0.00001"
"2022-11-16 16:30:14.154","-49.21","0.00001","-20.62","0.00001","0.00","0.00001"
"2022-11-16 16:30:14.155","-45.91","0.00001","-22.58","0.00001","0.00","0.00001"
"2022-11-16 16:30:14.156","-43.66","0.00001","-24.22","0.00001","0.00","0.00001"
"2022-11-16 16:30:14.157","-38.12","0.00001","-22.25","0.00001","0.00","0.00001"
"2022-11-16 16:30:14.158","-33.36","0.00001","-18.98","0.00001","0.00","0.00001"
"2022-11-16 16:30:14.159","-30.32","0.00001","-16.69","0.00001","0.00","0.00001"
"2022-11-16 16:30:14.160","-25.83","0.00001","-15.38","0.00001","0.00","0.00001"
"2022-11-16 16:30:14.161","-22.79","0.00001","-17.02","0.00001","0.00","0.00001"
"2022-11-16 16:30:14.162","-20.55","0.00001","-18.00","0.00001","0.00","0.00001"
"2022-11-16 16:30:14.163","-17.77","0.00001","-16.69","0.00001","0.00","0.00001"
"2022-11-16 16:30:14.164","-14.21","0.00001","-13.74","0.00001","0.00","0.00001"
"2022-11-16 16:30:14.165","-9.98","0.00001","-11.45","0.00001","0.00","0.00001"
"2022-11-16 16:30:14.166","-6.28","0.00001","-9.16","0.00001","0.00","0.00001"
"2022-11-16 16:30:14.167","-2.45","0.00001","-8.83","0.00001","0.00","0.00001"
"2022-11-16 16:30:14.168","1.38","0.00001","-5.23","0.00001","0.00","0.00001"
"2022-11-16 16:30:14.169","4.28","0.00001","-0.65","0.00001","0.00","0.00001"
"2022-11-16 16:30:14.170","8.25","0.00001","5.24","0.00001","0.00","0.00001"
"2022-11-16 16:30:14.171","10.76","0.00001","10.81","0.00001","0.00","0.00001"
"2022-11-16 16:30:14.172","14.45","0.00001","15.39","0.00001","0.00","0.00001"
"2022-11-16 16:30:14.173","16.44","0.00001","17.68","0.00001","0.00","0.00001"
"2022-11-16 16:30:14.174","17.49","0.00001","20.63","0.00001","0.00","0.00001"
"2022-11-16 16:30:14.175","19.61","0.00001","24.23","0.00001","0.00","0.00001"
"2022-11-16 16:30:14.176","23.70","0.00001","28.16","0.00001","0.00","0.00001"
"2022-11-16 16:30:14.177","27.53","0.00001","31.76","0.00001","0.00","0.00001"
"2022-11-16 16:30:14.178","30.17","0.00001","36.01","0.00001","0.00","0.00001"
"2022-11-16 16:30:14.179","34.40","0.00001","43.87","0.00001","0.00","0.00001"
"2022-11-16 16:30:14.180","35.19","0.00001","47.79","0.00001","0.00","0.00001"
"2022-11-16 16:30:14.181","38.23","0.00001","52.05","0.00001","0.00","0.00001"
"2022-11-16 16:30:14.182","43.78","0.00001","56.63","0.00001","0.00","0.00001"
"2022-11-16 16:30:14.183","46.29","0.00001","60.56","0.00001","0.00","0.00001"
"2022-11-16 16:30:14.184","49.72","0.00001","65.47","0.00001","0.00","0.00001"
"2022-11-16 16:30:14.185","52.10","0.00001","70.71","0.00001","0.00","0.00001"
"2022-11-16 16:30:14.186","52.63","0.00001","75.94","0.00001","0.00","0.00001"
"2022-11-16 16:30:14.187","53.82","0.00001","81.51","0.00001","0.00","0.00001"
"2022-11-16 16:30:14.188","57.91","0.00001","87.07","0.00001","0.00","0.00001"
"2022-11-16 16:30:14.189","58.97","0.00001","75.62","0.00001","0.00","0.00001"
"2022-11-16 16:30:14.190","56.19","0.00001","62.20","0.00001","0.00","0.00001"
"2022-11-16 16:30:14.191","51.97","0.00001","50.41","0.00001","0.00","0.00001"
"2022-11-16 16:30:14.192","47.08","0.00001","39.28","0.00001","0.00","0.00001"
"2022-11-16 16:30:14.193","43.38","0.00001","28.16","0.00001","0.00","0.00001"
"2022-11-16 16:30:14.194","41.40","0.00001","18.66","0.00001","0.00","0.00001"
"2022-11-16 16:30:14.195","39.16","0.00001","10.48","0.00001","0.00","0.00001"
"2022-11-16 16:30:14.196","35.99","0.00001","5.57","0.00001","0.00","0.00001"
"2022-11-16 16:30:14.197","33.21","0.00001","0.33","0.00001","0.00","0.00001"
"2022-11-16 16:30:14.198","28.98","0.00001","-6.54","0.00001","0.00","0.00001"
"2022-11-16 16:30:14.199","24.63","0.00001","-10.47","0.00001","0.00","0.00001"
"2022-11-16 16:30:14.200","18.55","0.00001","-11.45","0.00001","0.00","0.00001"
"2022-11-16 16:30:14.201","15.51","0.00001","-11.45","0.00001","0.00","0.00001"
"2022-11-16 16:30:14.202","13.00","0.00001","-11.45","0.00001","0.00","0.00001"
"2022-11-16 16:30:14.203","10.10","0.00001","-13.74","0.00001","0.00","0.00001"
"2022-11-16 16:30:14.204","6.00","0.00001","-16.69","0.00001","0.00","0.00001"
"2022-11-16 16:30:14.205","1.64","0.00001","-18.00","0.00001","0.00","0.00001"
"2022-11-16 16:30:14.206","-1.53","0.00001","-18.65","0.00001","0.00","0.00001"
"2022-11-16 16:30:14.207","-2.72","0.00001","-16.36","0.00001","0.00","0.00001"
"2022-11-16 16:30:14.208","-5.75","0.00001","-15.38","0.00001","0.00","0.00001"
"2022-11-16 16:30:14.209","-7.60","0.00001","-16.69","0.00001","0.00","0.00001"
"2022-11-16 16:30:14.210","-14.47","0.00001","-22.58","0.00001","0.00","0.00001"
"2022-11-16 16:30:14.211","-17.77","0.00001","-23.56","0.00001","0.00","0.00001"
"2022-11-16 16:30:14.212","-19.89","0.00001","-20.29","0.00001","0.00","0.00001"
"2022-11-16 16:30:14.213","-21.87","0.00001","-19.96","0.00001","0.00","0.00001"
"2022-11-16 16:30:14.214","-23.85","0.00001","-18.65","0.00001","0.00","0.00001"
"2022-11-16 16:30:14.215","-26.23","0.00001","-20.29","0.00001","0.00","0.00001"
"2022-11-16 16:30:14.216","-29.40","0.00001","-23.23","0.00001","0.00","0.00001"
"2022-11-16 16:30:14.217","-33.49","0.00001","-24.54","0.00001","0.00","0.00001"
"2022-11-16 16:30:14.218","-36.40","0.00001","-23.89","0.00001","0.00","0.00001"
"2022-11-16 16:30:14.219","-38.38","0.00001","-20.62","0.00001","0.00","0.00001"
"2022-11-16 16:30:14.220","-40.89","0.00001","-20.29","0.00001","0.00","0.00001"
"2022-11-16 16:30:14.221","-45.38","0.00001","-22.58","0.00001","0.00","0.00001"
"2022-11-16 16:30:14.222","-49.34","0.00001","-25.53","0.00001","0.00","0.00001"
"2022-11-16 16:30:14.223","-53.31","0.00001","-27.49","0.00001","0.00","0.00001"
"2022-11-16 16:30:14.224","-56.48","0.00001","-27.49","0.00001","0.00","0.00001"
"2022-11-16 16:30:14.225","-58.19","0.00001","-24.87","0.00001","0.00","0.00001"
"2022-11-16 16:30:14.226","-60.97","0.00001","-24.22","0.00001","0.00","0.00001"
"2022-11-16 16:30:14.227","-59.65","0.00001","-23.23","0.00001","0.00","0.00001"
"2022-11-16 16:30:14.228","-56.48","0.00001","-25.53","0.00001","0.00","0.00001"
"2022-11-16 16:30:14.229","-54.23","0.00001","-26.83","0.00001","0.00","0.00001"
"2022-11-16 16:30:14.230","-52.25","0.00001","-26.83","0.00001","0.00","0.00001"
"2022-11-16 16:30:14.231","-44.06","0.00001","-21.27","0.00001","0.00","0.00001"
"2022-11-16 16:30:14.232","-41.02","0.00001","-18.98","0.00001","0.00","0.00001"
"2022-11-16 16:30:14.233","-36.80","0.00001","-18.00","0.00001","0.00","0.00001"
"2022-11-16 16:30:14.234","-33.63","0.00001","-19.63","0.00001","0.00","0.00001"
"2022-11-16 16:30:14.235","-31.25","0.00001","-20.29","0.00001","0.00","0.00001"
"2022-11-16 16:30:14.236","-28.61","0.00001","-19.31","0.00001","0.00","0.00001"
"2022-11-16 16:30:14.237","-25.04","0.00001","-15.71","0.00001","0.00","0.00001"
"2022-11-16 16:30:14.238","-20.68","0.00001","-13.74","0.00001","0.00","0.00001"
"2022-11-16 16:30:14.239","-17.11","0.00001","-11.78","0.00001","0.00","0.00001"
"2022-11-16 16:30:14.240","-12.89","0.00001","-12.11","0.00001","0.00","0.00001"
"2022-11-16 16:30:14.241","-10.25","0.00001","-13.74","0.00001","0.00","0.00001"
"2022-11-16 16:30:14.242","-5.36","0.00001","-13.41","0.00001","0.00","0.00001"
"2022-11-16 16:30:14.243","-1.00","0.00001","-8.83","0.00001","0.00","0.00001"
"2022-11-16 16:30:14.244","2.04","0.00001","-4.25","0.00001","0.00","0.00001"
"2022-11-16 16:30:14.245","5.34","0.00001","0.66","0.00001","0.00","0.00001"
"2022-11-16 16:30:14.246","8.11","0.00001","4.59","0.00001","0.00","0.00001"
"2022-11-16 16:30:14.247","9.30","0.00001","7.86","0.00001","0.00","0.00001"
"2022-11-16 16:30:14.248","11.28","0.00001","12.12","0.00001","0.00","0.00001"
"2022-11-16 16:30:14.249","14.85","0.00001","15.72","0.00001","0.00","0.00001"
"2022-11-16 16:30:14.250","18.95","0.00001","19.65","0.00001","0.00","0.00001"
"2022-11-16 16:30:14.251","21.46","0.00001","24.55","0.00001","0.00","0.00001"
"2022-11-16 16:30:14.252","26.21","0.00001","32.74","0.00001","0.00","0.00001"
"2022-11-16 16:30:14.253","27.14","0.00001","36.01","0.00001","0.00","0.00001"
"2022-11-16 16:30:14.254","29.91","0.00001","39.94","0.00001","0.00","0.00001"
"2022-11-16 16:30:14.255","34.40","0.00001","43.54","0.00001","0.00","0.00001"
"2022-11-16 16:30:14.256","37.57","0.00001","47.47","0.00001","0.00","0.00001"
"2022-11-16 16:30:14.257","40.61","0.00001","51.40","0.00001","0.00","0.00001"
"2022-11-16 16:30:14.258","43.25","0.00001","56.63","0.00001","0.00","0.00001"
"2022-11-16 16:30:14.259","44.31","0.00001","60.23","0.00001","0.00","0.00001"
"2022-11-16 16:30:14.260","45.10","0.00001","64.49","0.00001","0.00","0.00001"
"2022-11-16 16:30:14.261","48.93","0.00001","68.74","0.00001","0.00","0.00001"
"2022-11-16 16:30:14.262","55.01","0.00001","73.33","0.00001","0.00","0.00001"
"2022-11-16 16:30:14.263","60.69","0.00001","84.78","0.00001","0.00","0.00001"
"2022-11-16 16:30:14.264","62.27","0.00001","91.66","0.00001","0.00","0.00001"
"2022-11-16 16:30:14.265","57.25","0.00001","78.56","0.00001","0.00","0.00001"
"2022-11-16 16:30:14.266","52.89","0.00001","64.82","0.00001","0.00","0.00001"
"2022-11-16 16:30:14.267","51.84","0.00001","52.70","0.00001","0.00","0.00001"
"2022-11-16 16:30:14.268","50.38","0.00001","41.58","0.00001","0.00","0.00001"
"2022-11-16 16:30:14.269","46.55","0.00001","31.10","0.00001","0.00","0.00001"
"2022-11-16 16:30:14.270","43.65","0.00001","23.57","0.00001","0.00","0.00001"
"2022-11-16 16:30:14.271","39.82","0.00001","14.08","0.00001","0.00","0.00001"
"2022-11-16 16:30:14.272","35.32","0.00001","5.57","0.00001","0.00","0.00001"
"2022-11-16 16:30:14.273","28.85","0.00001","-4.25","0.00001","0.00","0.00001"
"2022-11-16 16:30:14.274","26.34","0.00001","-6.21","0.00001","0.00","0.00001"
"2022-11-16 16:30:14.275","23.44","0.00001","-7.20","0.00001","0.00","0.00001"
"2022-11-16 16:30:14.276","20.66","0.00001","-9.81","0.00001","0.00","0.00001"
"2022-11-16 16:30:14.277","16.70","0.00001","-13.41","0.00001","0.00","0.00001"
"2022-11-16 16:30:14.278","12.21","0.00001","-15.38","0.00001","0.00","0.00001"
"2022-11-16 16:30:14.279","8.78","0.00001","-17.02","0.00001","0.00","0.00001"
"2022-11-16 16:30:14.280","6.53","0.00001","-15.05","0.00001","0.00","0.00001"
"2022-11-16 16:30:14.281","3.36","0.00001","-14.72","0.00001","0.00","0.00001"
"2022-11-16 16:30:14.282","1.25","0.00001","-15.38","0.00001","0.00","0.00001"
"2022-11-16 16:30:14.283","-1.66","0.00001","-18.32","0.00001","0.00","0.00001"
"2022-11-16 16:30:14.284","-9.06","0.00001","-21.60","0.00001","0.00","0.00001"
"2022-11-16 16:30:14.285","-11.57","0.00001","-20.62","0.00001","0.00","0.00001"
"2022-11-16 16:30:14.286","-13.02","0.00001","-18.65","0.00001","0.00","0.00001"
"2022-11-16 16:30:14.287","-15.79","0.00001","-17.67","0.00001","0.00","0.00001"
"2022-11-16 16:30:14.288","-17.64","0.00001","-18.32","0.00001","0.00","0.00001"
"2022-11-16 16:30:14.289","-20.68","0.00001","-20.94","0.00001","0.00","0.00001"
"2022-11-16 16:30:14.290","-24.51","0.00001","-23.23","0.00001","0.00","0.00001"
"2022-11-16 16:30:14.291","-27.55","0.00001","-22.58","0.00001","0.00","0.00001"
"2022-11-16 16:30:14.292","-30.19","0.00001","-20.29","0.00001","0.00","0.00001"
"2022-11-16 16:30:14.293","-32.04","0.00001","-18.98","0.00001","0.00","0.00001"
"2022-11-16 16:30:14.294","-36.40","0.00001","-20.29","0.00001","0.00","0.00001"
"2022-11-16 16:30:14.295","-39.83","0.00001","-23.56","0.00001","0.00","0.00001"
"2022-11-16 16:30:14.296","-43.80","0.00001","-25.20","0.00001","0.00","0.00001"
"2022-11-16 16:30:14.297","-46.97","0.00001","-26.83","0.00001","0.00","0.00001"
"2022-11-16 16:30:14.298","-49.21","0.00001","-23.23","0.00001","0.00","0.00001"
"2022-11-16 16:30:14.299","-51.72","0.00001","-23.23","0.00001","0.00","0.00001"
"2022-11-16 16:30:14.300","-53.70","0.00001","-23.56","0.00001","0.00","0.00001"
"2022-11-16 16:30:14.301","-56.48","0.00001","-26.51","0.00001","0.00","0.00001"
"2022-11-16 16:30:14.302","-60.31","0.00001","-29.78","0.00001","0.00","0.00001"
"2022-11-16 16:30:14.303","-62.55","0.00001","-29.78","0.00001","0.00","0.00001"
"2022-11-16 16:30:14.304","-59.12","0.00001","-27.82","0.00001","0.00","0.00001"
"2022-11-16 16:30:14.305","-51.59","0.00001","-21.60","0.00001","0.00","0.00001"
"2022-11-16 16:30:14.306","-47.49","0.00001","-19.96","0.00001","0.00","0.00001"
"2022-11-16 16:30:14.307","-44.06","0.00001","-21.27","0.00001","0.00","0.00001"
"2022-11-16 16:30:14.308","-41.68","0.00001","-22.25","0.00001","0.00","0.00001"
"2022-11-16 16:30:14.309","-39.44","0.00001","-21.93","0.00001","0.00","0.00001"
"2022-11-16 16:30:14.310","-36.13","0.00001","-19.63","0.00001","0.00","0.00001"
"2022-11-16 16:30:14.311","-31.25","0.00001","-15.71","0.00001","0.00","0.00001"
"2022-11-16 16:30:14.312","-28.61","0.00001","-14.72","0.00001","0.00","0.00001"
"2022-11-16 16:30:14.313","-23.98","0.00001","-13.74","0.00001","0.00","0.00001"
"2022-11-16 16:30:14.314","-20.81","0.00001","-15.38","0.00001","0.00","0.00001"
"2022-11-16 16:30:14.315","-15.79","0.00001","-16.69","0.00001","0.00","0.00001"
"2022-11-16 16:30:14.316","-12.36","0.00001","-14.40","0.00001","0.00","0.00001"
"2022-11-16 16:30:14.317","-8.00","0.00001","-12.43","0.00001","0.00","0.00001"
"2022-11-16 16:30:14.318","-4.43","0.00001","-10.14","0.00001","0.00","0.00001"
"2022-11-16 16:30:14.319","-0.74","0.00001","-9.49","0.00001","0.00","0.00001"
"2022-11-16 16:30:14.320","1.51","0.00001","-8.50","0.00001","0.00","0.00001"
"2022-11-16 16:30:14.321","2.57","0.00001","-4.25","0.00001","0.00","0.00001"
"2022-11-16 16:30:14.322","5.87","0.00001","1.31","0.00001","0.00","0.00001"
"2022-11-16 16:30:14.323","9.83","0.00001","6.55","0.00001","0.00","0.00001"
"2022-11-16 16:30:14.324","12.34","0.00001","12.12","0.00001","0.00","0.00001"
"2022-11-16 16:30:14.325","15.91","0.00001","18.01","0.00001","0.00","0.00001"
"2022-11-16 16:30:14.326","19.34","0.00001","24.55","0.00001","0.00","0.00001"
"2022-11-16 16:30:14.327","21.19","0.00001","28.16","0.00001","0.00","0.00001"
"2022-11-16 16:30:14.328","24.89","0.00001","32.08","0.00001","0.00","0.00001"
"2022-11-16 16:30:14.329","29.12","0.00001","35.68","0.00001","0.00","0.00001"
"2022-11-16 16:30:14.330","31.49","0.00001","39.61","0.00001","0.00","0.00001"
"2022-11-16 16:30:14.331","34.53","0.00001","44.19","0.00001","0.00","0.00001"
"2022-11-16 16:30:14.332","36.25","0.00001","47.79","0.00001","0.00","0.00001"
"2022-11-16 16:30:14.333","36.91","0.00001","50.74","0.00001","0.00","0.00001"
"2022-11-16 16:30:14.334","39.82","0.00001","54.01","0.00001","0.00","0.00001"
"2022-11-16 16:30:14.335","45.10","0.00001","58.27","0.00001","0.00","0.00001"
"2022-11-16 16:30:14.336","51.44","0.00001","66.78","0.00001","0.00","0.00001"
"2022-11-16 16:30:14.337","53.82","0.00001","71.69","0.00001","0.00","0.00001"
"2022-11-16 16:30:14.338","54.61","0.00001","77.25","0.00001","0.00","0.00001"
"2022-11-16 16:30:14.339","55.14","0.00001","83.15","0.00001","0.00","0.00001"
"2022-11-16 16:30:14.340","58.97","0.00001","89.69","0.00001","0.00","0.00001"
"2022-11-16 16:30:14.341","61.08","0.00001","81.18","0.00001","0.00","0.00001"
"2022-11-16 16:30:14.342","57.38","0.00001","67.43","0.00001","0.00","0.00001"
"2022-11-16 16:30:14.343","54.48","0.00001","56.31","0.00001","0.00","0.00001"
"2022-11-16 16:30:14.344","50.65","0.00001","45.50","0.00001","0.00","0.00001"
"2022-11-16 16:30:14.345","45.76","0.00001","34.70","0.00001","0.00","0.00001"
"2022-11-16 16:30:14.346","41.80","0.00001","24.55","0.00001","0.00","0.00001"
"2022-11-16 16:30:14.347","37.57","0.00001","8.19","0.00001","0.00","0.00001"
"2022-11-16 16:30:14.348","33.34","0.00001","3.61","0.00001","0.00","0.00001"
"2022-11-16 16:30:14.349","31.23","0.00001","-0.65","0.00001","0.00","0.00001"
"2022-11-16 16:30:14.350","27.53","0.00001","-6.54","0.00001","0.00","0.00001"
"2022-11-16 16:30:14.351","23.17","0.00001","-10.80","0.00001","0.00","0.00001"
"2022-11-16 16:30:14.352","19.34","0.00001","-14.07","0.00001","0.00","0.00001"
"2022-11-16 16:30:14.353","16.17","0.00001","-13.74","0.00001","0.00","0.00001"
"2022-11-16 16:30:14.354","13.79","0.00001","-13.41","0.00001","0.00","0.00001"
"2022-11-16 16:30:14.355","11.02","0.00001","-13.41","0.00001","0.00","0.00001"
"2022-11-16 16:30:14.356","8.25","0.00001","-15.71","0.00001","0.00","0.00001"
"2022-11-16 16:30:14.357","4.42","0.00001","-18.65","0.00001","0.00","0.00001"
"2022-11-16 16:30:14.358","-2.85","0.00001","-20.62","0.00001","0.00","0.00001"
"2022-11-16 16:30:14.359","-4.96","0.00001","-18.00","0.00001","0.00","0.00001"
"2022-11-16 16:30:14.360","-7.47","0.00001","-17.34","0.00001","0.00","0.00001"
"2022-11-16 16:30:14.361","-8.92","0.00001","-16.03","0.00001","0.00","0.00001"
"2022-11-16 16:30:14.362","-11.83","0.00001","-18.65","0.00001","0.00","0.00001"
"2022-11-16 16:30:14.363","-15.40","0.00001","-21.27","0.00001","0.00","0.00001"
"2022-11-16 16:30:14.364","-18.96","0.00001","-21.93","0.00001","0.00","0.00001"
"2022-11-16 16:30:14.365","-21.87","0.00001","-20.62","0.00001","0.00","0.00001"
"2022-11-16 16:30:14.366","-23.06","0.00001","-18.32","0.00001","0.00","0.00001"
"2022-11-16 16:30:14.367","-26.36","0.00001","-17.34","0.00001","0.00","0.00001"
"2022-11-16 16:30:14.368","-30.72","0.00001","-21.27","0.00001","0.00","0.00001"
"2022-11-16 16:30:14.369","-34.55","0.00001","-23.89","0.00001","0.00","0.00001"
"2022-11-16 16:30:14.370","-37.85","0.00001","-25.53","0.00001","0.00","0.00001"
"2022-11-16 16:30:14.371","-40.63","0.00001","-23.23","0.00001","0.00","0.00001"
"2022-11-16 16:30:14.372","-42.34","0.00001","-22.25","0.00001","0.00","0.00001"
"2022-11-16 16:30:14.373","-45.12","0.00001","-22.25","0.00001","0.00","0.00001"
"2022-11-16 16:30:14.374","-47.23","0.00001","-23.89","0.00001","0.00","0.00001"
"2022-11-16 16:30:14.375","-50.66","0.00001","-27.16","0.00001","0.00","0.00001"
"2022-11-16 16:30:14.376","-54.63","0.00001","-29.45","0.00001","0.00","0.00001"
"2022-11-16 16:30:14.377","-57.93","0.00001","-30.11","0.00001","0.00","0.00001"
"2022-11-16 16:30:14.378","-60.44","0.00001","-26.51","0.00001","0.00","0.00001"
"2022-11-16 16:30:14.379","-58.33","0.00001","-22.25","0.00001","0.00","0.00001"
"2022-11-16 16:30:14.380","-54.63","0.00001","-22.91","0.00001","0.00","0.00001"
"2022-11-16 16:30:14.381","-51.85","0.00001","-24.54","0.00001","0.00","0.00001"
"2022-11-16 16:30:14.382","-49.74","0.00001","-24.54","0.00001","0.00","0.00001"
"2022-11-16 16:30:14.383","-46.83","0.00001","-23.23","0.00001","0.00","0.00001"
"2022-11-16 16:30:14.384","-43.00","0.00001","-19.31","0.00001","0.00","0.00001"
"2022-11-16 16:30:14.385","-39.44","0.00001","-17.67","0.00001","0.00","0.00001"
"2022-11-16 16:30:14.386","-34.95","0.00001","-15.71","0.00001","0.00","0.00001"
"2022-11-16 16:30:14.387","-31.38","0.00001","-16.36","0.00001","0.00","0.00001"
"2022-11-16 16:30:14.388","-28.74","0.00001","-18.32","0.00001","0.00","0.00001"
"2022-11-16 16:30:14.389","-23.45","0.00001","-18.65","0.00001","0.00","0.00001"
"2022-11-16 16:30:14.390","-18.96","0.00001","-15.05","0.00001","0.00","0.00001"
"2022-11-16 16:30:14.391","-15.66","0.00001","-13.74","0.00001","0.00","0.00001"
"2022-11-16 16:30:14.392","-11.43","0.00001","-13.09","0.00001","0.00","0.00001"
"2022-11-16 16:30:14.393","-8.00","0.00001","-13.74","0.00001","0.00","0.00001"
"2022-11-16 16:30:14.394","-6.28","0.00001","-15.05","0.00001","0.00","0.00001"
"2022-11-16 16:30:14.395","-3.51","0.00001","-13.41","0.00001","0.00","0.00001"
"2022-11-16 16:30:14.396","-0.34","0.00001","-10.14","0.00001","0.00","0.00001"
"2022-11-16 16:30:14.397","3.89","0.00001","-3.27","0.00001","0.00","0.00001"
"2022-11-16 16:30:14.398","6.66","0.00001","3.93","0.00001","0.00","0.00001"
"2022-11-16 16:30:14.399","9.96","0.00001","9.17","0.00001","0.00","0.00001"
"2022-11-16 16:30:14.400","12.87","0.00001","16.37","0.00001","0.00","0.00001"
"2022-11-16 16:30:14.401","15.78","0.00001","20.30","0.00001","0.00","0.00001"
"2022-11-16 16:30:14.402","19.74","0.00001","23.57","0.00001","0.00","0.00001"
"2022-11-16 16:30:14.403","22.38","0.00001","27.50","0.00001","0.00","0.00001"
"2022-11-16 16:30:14.404","26.21","0.00001","32.08","0.00001","0.00","0.00001"
"2022-11-16 16:30:14.405","28.59","0.00001","36.34","0.00001","0.00","0.00001"
"2022-11-16 16:30:14.406","29.64","0.00001","38.96","0.00001","0.00","0.00001"
"2022-11-16 16:30:14.407","30.83","0.00001","41.90","0.00001","0.00","0.00001"
"2022-11-16 16:30:14.408","34.40","0.00001","45.18","0.00001","0.00","0.00001"
"2022-11-16 16:30:14.409","39.55","0.00001","48.45","0.00001","0.00","0.00001"
"2022-11-16 16:30:14.410","45.10","0.00001","56.31","0.00001","0.00","0.00001"
"2022-11-16 16:30:14.411","47.08","0.00001","60.89","0.00001","0.00","0.00001"
"2022-11-16 16:30:14.412","47.34","0.00001","65.47","0.00001","0.00","0.00001"
"2022-11-16 16:30:14.413","49.59","0.00001","70.38","0.00001","0.00","0.00001"
"2022-11-16 16:30:14.414","54.21","0.00001","75.94","0.00001","0.00","0.00001"
"2022-11-16 16:30:14.415","59.76","0.00001","81.84","0.00001","0.00","0.00001"
