"Time","Voltage[V]","ε Voltage[V]","Current[µA]","ε Current[µA]","Pressure[Pa]","ε Pressure[Pa]"
"2022-11-16 16:11:57.812","15.78","0.00001","18.34","0.00001","0.00","0.00001"
"2022-11-16 16:11:57.813","19.87","0.00001","25.21","0.00001","0.00","0.00001"
"2022-11-16 16:11:57.814","22.78","0.00001","29.46","0.00001","0.00","0.00001"
"2022-11-16 16:11:57.815","26.47","0.00001","34.70","0.00001","0.00","0.00001"
"2022-11-16 16:11:57.816","28.72","0.00001","37.32","0.00001","0.00","0.00001"
"2022-11-16 16:11:57.817","30.70","0.00001","41.25","0.00001","0.00","0.00001"
"2022-11-16 16:11:57.818","32.55","0.00001","45.18","0.00001","0.00","0.00001"
"2022-11-16 16:11:57.819","36.78","0.00001","50.09","0.00001","0.00","0.00001"
"2022-11-16 16:11:57.820","40.08","0.00001","53.36","0.00001","0.00","0.00001"
"2022-11-16 16:11:57.821","42.59","0.00001","57.61","0.00001","0.00","0.00001"
"2022-11-16 16:11:57.822","42.99","0.00001","62.20","0.00001","0.00","0.00001"
"2022-11-16 16:11:57.823","51.84","0.00001","72.34","0.00001","0.00","0.00001"
"2022-11-16 16:11:57.824","54.21","0.00001","78.24","0.00001","0.00","0.00001"
"2022-11-16 16:11:57.825","54.21","0.00001","84.46","0.00001","0.00","0.00001"
"2022-11-16 16:11:57.826","57.52","0.00001","91.66","0.00001","0.00","0.00001"
"2022-11-16 16:11:57.827","62.67","0.00001","100.17","0.00001","0.00","0.00001"
"2022-11-16 16:11:57.828","60.16","0.00001","89.69","0.00001","0.00","0.00001"
"2022-11-16 16:11:57.829","55.27","0.00001","75.29","0.00001","0.00","0.00001"
"2022-11-16 16:11:57.830","51.70","0.00001","62.20","0.00001","0.00","0.00001"
"2022-11-16 16:11:57.831","50.38","0.00001","50.74","0.00001","0.00","0.00001"
"2022-11-16 16:11:57.832","47.08","0.00001","39.61","0.00001","0.00","0.00001"
"2022-11-16 16:11:57.833","43.38","0.00001","29.14","0.00001","0.00","0.00001"
"2022-11-16 16:11:57.834","37.17","0.00001","12.44","0.00001","0.00","0.00001"
"2022-11-16 16:11:57.835","33.87","0.00001","7.53","0.00001","0.00","0.00001"
"2022-11-16 16:11:57.836","30.44","0.00001","-0.32","0.00001","0.00","0.00001"
"2022-11-16 16:11:57.837","26.47","0.00001","-5.56","0.00001","0.00","0.00001"
"2022-11-16 16:11:57.838","23.97","0.00001","-8.18","0.00001","0.00","0.00001"
"2022-11-16 16:11:57.839","20.80","0.00001","-7.52","0.00001","0.00","0.00001"
"2022-11-16 16:11:57.840","17.23","0.00001","-10.80","0.00001","0.00","0.00001"
"2022-11-16 16:11:57.841","13.27","0.00001","-15.05","0.00001","0.00","0.00001"
"2022-11-16 16:11:57.842","10.62","0.00001","-16.69","0.00001","0.00","0.00001"
"2022-11-16 16:11:57.843","7.72","0.00001","-14.40","0.00001","0.00","0.00001"
"2022-11-16 16:11:57.844","0.32","0.00001","-18.00","0.00001","0.00","0.00001"
"2022-11-16 16:11:57.845","-2.19","0.00001","-20.29","0.00001","0.00","0.00001"
"2022-11-16 16:11:57.846","-4.17","0.00001","-18.32","0.00001","0.00","0.00001"
"2022-11-16 16:11:57.847","-7.21","0.00001","-16.36","0.00001","0.00","0.00001"
"2022-11-16 16:11:57.848","-10.25","0.00001","-18.65","0.00001","0.00","0.00001"
"2022-11-16 16:11:57.849","-13.02","0.00001","-22.25","0.00001","0.00","0.00001"
"2022-11-16 16:11:57.850","-14.87","0.00001","-19.96","0.00001","0.00","0.00001"
"2022-11-16 16:11:57.851","-17.64","0.00001","-16.69","0.00001","0.00","0.00001"
"2022-11-16 16:11:57.852","-20.55","0.00001","-18.65","0.00001","0.00","0.00001"
"2022-11-16 16:11:57.853","-23.72","0.00001","-22.25","0.00001","0.00","0.00001"
"2022-11-16 16:11:57.854","-25.70","0.00001","-21.60","0.00001","0.00","0.00001"
"2022-11-16 16:11:57.855","-31.38","0.00001","-19.63","0.00001","0.00","0.00001"
"2022-11-16 16:11:57.856","-34.42","0.00001","-23.23","0.00001","0.00","0.00001"
"2022-11-16 16:11:57.857","-36.53","0.00001","-23.56","0.00001","0.00","0.00001"
"2022-11-16 16:11:57.858","-39.17","0.00001","-19.96","0.00001","0.00","0.00001"
"2022-11-16 16:11:57.859","-42.34","0.00001","-21.60","0.00001","0.00","0.00001"
"2022-11-16 16:11:57.860","-45.91","0.00001","-26.18","0.00001","0.00","0.00001"
"2022-11-16 16:11:57.861","-48.02","0.00001","-27.82","0.00001","0.00","0.00001"
"2022-11-16 16:11:57.862","-50.66","0.00001","-24.87","0.00001","0.00","0.00001"
"2022-11-16 16:11:57.863","-53.97","0.00001","-24.54","0.00001","0.00","0.00001"
"2022-11-16 16:11:57.864","-57.53","0.00001","-27.82","0.00001","0.00","0.00001"
"2022-11-16 16:11:57.865","-60.97","0.00001","-26.83","0.00001","0.00","0.00001"
"2022-11-16 16:11:57.866","-58.46","0.00001","-23.56","0.00001","0.00","0.00001"
"2022-11-16 16:11:57.867","-55.82","0.00001","-25.20","0.00001","0.00","0.00001"
"2022-11-16 16:11:57.868","-51.99","0.00001","-26.18","0.00001","0.00","0.00001"
"2022-11-16 16:11:57.869","-48.02","0.00001","-22.58","0.00001","0.00","0.00001"
"2022-11-16 16:11:57.870","-45.38","0.00001","-18.65","0.00001","0.00","0.00001"
"2022-11-16 16:11:57.871","-42.48","0.00001","-19.63","0.00001","0.00","0.00001"
"2022-11-16 16:11:57.872","-39.17","0.00001","-21.93","0.00001","0.00","0.00001"
"2022-11-16 16:11:57.873","-34.81","0.00001","-18.98","0.00001","0.00","0.00001"
"2022-11-16 16:11:57.874","-31.91","0.00001","-15.38","0.00001","0.00","0.00001"
"2022-11-16 16:11:57.875","-28.74","0.00001","-16.36","0.00001","0.00","0.00001"
"2022-11-16 16:11:57.876","-21.47","0.00001","-16.36","0.00001","0.00","0.00001"
"2022-11-16 16:11:57.877","-18.17","0.00001","-13.41","0.00001","0.00","0.00001"
"2022-11-16 16:11:57.878","-15.00","0.00001","-14.40","0.00001","0.00","0.00001"
"2022-11-16 16:11:57.879","-12.23","0.00001","-16.36","0.00001","0.00","0.00001"
"2022-11-16 16:11:57.880","-8.40","0.00001","-15.71","0.00001","0.00","0.00001"
"2022-11-16 16:11:57.881","-4.83","0.00001","-11.45","0.00001","0.00","0.00001"
"2022-11-16 16:11:57.882","-2.06","0.00001","-10.14","0.00001","0.00","0.00001"
"2022-11-16 16:11:57.883","0.19","0.00001","-9.49","0.00001","0.00","0.00001"
"2022-11-16 16:11:57.884","3.36","0.00001","-4.90","0.00001","0.00","0.00001"
"2022-11-16 16:11:57.885","7.06","0.00001","2.30","0.00001","0.00","0.00001"
"2022-11-16 16:11:57.886","11.95","0.00001","11.79","0.00001","0.00","0.00001"
"2022-11-16 16:11:57.887","13.79","0.00001","16.37","0.00001","0.00","0.00001"
"2022-11-16 16:11:57.888","17.49","0.00001","21.28","0.00001","0.00","0.00001"
"2022-11-16 16:11:57.889","20.80","0.00001","26.52","0.00001","0.00","0.00001"
"2022-11-16 16:11:57.890","23.17","0.00001","29.14","0.00001","0.00","0.00001"
"2022-11-16 16:11:57.891","24.49","0.00001","33.07","0.00001","0.00","0.00001"
"2022-11-16 16:11:57.892","27.40","0.00001","36.67","0.00001","0.00","0.00001"
"2022-11-16 16:11:57.893","31.23","0.00001","41.90","0.00001","0.00","0.00001"
"2022-11-16 16:11:57.894","33.48","0.00001","44.52","0.00001","0.00","0.00001"
"2022-11-16 16:11:57.895","35.19","0.00001","48.45","0.00001","0.00","0.00001"
"2022-11-16 16:11:57.896","37.44","0.00001","52.05","0.00001","0.00","0.00001"
"2022-11-16 16:11:57.897","44.84","0.00001","60.23","0.00001","0.00","0.00001"
"2022-11-16 16:11:57.898","47.21","0.00001","64.49","0.00001","0.00","0.00001"
"2022-11-16 16:11:57.899","47.87","0.00001","70.05","0.00001","0.00","0.00001"
"2022-11-16 16:11:57.900","52.63","0.00001","76.60","0.00001","0.00","0.00001"
"2022-11-16 16:11:57.901","56.99","0.00001","82.49","0.00001","0.00","0.00001"
"2022-11-16 16:11:57.902","59.50","0.00001","90.02","0.00001","0.00","0.00001"
"2022-11-16 16:11:57.903","58.84","0.00001","98.53","0.00001","0.00","0.00001"
"2022-11-16 16:11:57.904","59.50","0.00001","94.60","0.00001","0.00","0.00001"
"2022-11-16 16:11:57.905","58.18","0.00001","79.22","0.00001","0.00","0.00001"
"2022-11-16 16:11:57.906","54.48","0.00001","65.80","0.00001","0.00","0.00001"
"2022-11-16 16:11:57.907","46.42","0.00001","42.89","0.00001","0.00","0.00001"
"2022-11-16 16:11:57.908","44.57","0.00001","33.72","0.00001","0.00","0.00001"
"2022-11-16 16:11:57.909","40.87","0.00001","22.92","0.00001","0.00","0.00001"
"2022-11-16 16:11:57.910","37.04","0.00001","13.75","0.00001","0.00","0.00001"
"2022-11-16 16:11:57.911","33.74","0.00001","6.55","0.00001","0.00","0.00001"
"2022-11-16 16:11:57.912","31.49","0.00001","1.64","0.00001","0.00","0.00001"
"2022-11-16 16:11:57.913","27.93","0.00001","-1.30","0.00001","0.00","0.00001"
"2022-11-16 16:11:57.914","24.23","0.00001","-7.52","0.00001","0.00","0.00001"
"2022-11-16 16:11:57.915","20.66","0.00001","-12.11","0.00001","0.00","0.00001"
"2022-11-16 16:11:57.916","18.29","0.00001","-13.41","0.00001","0.00","0.00001"
"2022-11-16 16:11:57.917","14.98","0.00001","-11.78","0.00001","0.00","0.00001"
"2022-11-16 16:11:57.918","7.59","0.00001","-18.32","0.00001","0.00","0.00001"
"2022-11-16 16:11:57.919","4.81","0.00001","-18.98","0.00001","0.00","0.00001"
"2022-11-16 16:11:57.920","2.04","0.00001","-15.71","0.00001","0.00","0.00001"
"2022-11-16 16:11:57.921","-1.26","0.00001","-16.69","0.00001","0.00","0.00001"
"2022-11-16 16:11:57.922","-4.83","0.00001","-20.62","0.00001","0.00","0.00001"
"2022-11-16 16:11:57.923","-6.68","0.00001","-20.29","0.00001","0.00","0.00001"
"2022-11-16 16:11:57.924","-8.79","0.00001","-17.02","0.00001","0.00","0.00001"
"2022-11-16 16:11:57.925","-12.09","0.00001","-16.03","0.00001","0.00","0.00001"
"2022-11-16 16:11:57.926","-15.40","0.00001","-18.32","0.00001","0.00","0.00001"
"2022-11-16 16:11:57.927","-17.77","0.00001","-20.62","0.00001","0.00","0.00001"
"2022-11-16 16:11:57.928","-22.79","0.00001","-16.69","0.00001","0.00","0.00001"
"2022-11-16 16:11:57.929","-25.70","0.00001","-18.98","0.00001","0.00","0.00001"
"2022-11-16 16:11:57.930","-28.47","0.00001","-22.58","0.00001","0.00","0.00001"
"2022-11-16 16:11:57.931","-30.32","0.00001","-21.60","0.00001","0.00","0.00001"
"2022-11-16 16:11:57.932","-33.23","0.00001","-19.31","0.00001","0.00","0.00001"
"2022-11-16 16:11:57.933","-36.13","0.00001","-21.60","0.00001","0.00","0.00001"
"2022-11-16 16:11:57.934","-39.44","0.00001","-26.18","0.00001","0.00","0.00001"
"2022-11-16 16:11:57.935","-41.42","0.00001","-26.18","0.00001","0.00","0.00001"
"2022-11-16 16:11:57.936","-44.19","0.00001","-22.58","0.00001","0.00","0.00001"
"2022-11-16 16:11:57.937","-47.49","0.00001","-24.22","0.00001","0.00","0.00001"
"2022-11-16 16:11:57.938","-50.93","0.00001","-28.80","0.00001","0.00","0.00001"
"2022-11-16 16:11:57.939","-55.68","0.00001","-25.20","0.00001","0.00","0.00001"
"2022-11-16 16:11:57.940","-58.85","0.00001","-26.18","0.00001","0.00","0.00001"
"2022-11-16 16:11:57.941","-62.29","0.00001","-29.78","0.00001","0.00","0.00001"
"2022-11-16 16:11:57.942","-58.85","0.00001","-27.49","0.00001","0.00","0.00001"
"2022-11-16 16:11:57.943","-55.55","0.00001","-21.93","0.00001","0.00","0.00001"
"2022-11-16 16:11:57.944","-52.65","0.00001","-20.94","0.00001","0.00","0.00001"
"2022-11-16 16:11:57.945","-49.87","0.00001","-23.23","0.00001","0.00","0.00001"
"2022-11-16 16:11:57.946","-46.04","0.00001","-23.23","0.00001","0.00","0.00001"
"2022-11-16 16:11:57.947","-42.48","0.00001","-18.98","0.00001","0.00","0.00001"
"2022-11-16 16:11:57.948","-39.44","0.00001","-17.34","0.00001","0.00","0.00001"
"2022-11-16 16:11:57.949","-32.96","0.00001","-20.29","0.00001","0.00","0.00001"
"2022-11-16 16:11:57.950","-28.74","0.00001","-17.34","0.00001","0.00","0.00001"
"2022-11-16 16:11:57.951","-26.10","0.00001","-15.05","0.00001","0.00","0.00001"
"2022-11-16 16:11:57.952","-23.06","0.00001","-17.02","0.00001","0.00","0.00001"
"2022-11-16 16:11:57.953","-19.76","0.00001","-18.98","0.00001","0.00","0.00001"
"2022-11-16 16:11:57.954","-15.40","0.00001","-16.36","0.00001","0.00","0.00001"
"2022-11-16 16:11:57.955","-12.36","0.00001","-12.76","0.00001","0.00","0.00001"
"2022-11-16 16:11:57.956","-9.19","0.00001","-13.74","0.00001","0.00","0.00001"
"2022-11-16 16:11:57.957","-6.28","0.00001","-15.38","0.00001","0.00","0.00001"
"2022-11-16 16:11:57.958","-2.45","0.00001","-13.09","0.00001","0.00","0.00001"
"2022-11-16 16:11:57.959","0.72","0.00001","-6.87","0.00001","0.00","0.00001"
"2022-11-16 16:11:57.960","5.47","0.00001","0.33","0.00001","0.00","0.00001"
"2022-11-16 16:11:57.961","8.38","0.00001","6.22","0.00001","0.00","0.00001"
"2022-11-16 16:11:57.962","11.81","0.00001","13.43","0.00001","0.00","0.00001"
"2022-11-16 16:11:57.963","14.06","0.00001","17.03","0.00001","0.00","0.00001"
"2022-11-16 16:11:57.964","16.44","0.00001","20.30","0.00001","0.00","0.00001"
"2022-11-16 16:11:57.965","18.29","0.00001","24.55","0.00001","0.00","0.00001"
"2022-11-16 16:11:57.966","22.51","0.00001","29.46","0.00001","0.00","0.00001"
"2022-11-16 16:11:57.967","25.68","0.00001","33.07","0.00001","0.00","0.00001"
"2022-11-16 16:11:57.968","27.66","0.00001","36.01","0.00001","0.00","0.00001"
"2022-11-16 16:11:57.969","28.98","0.00001","39.28","0.00001","0.00","0.00001"
"2022-11-16 16:11:57.970","36.38","0.00001","46.81","0.00001","0.00","0.00001"
"2022-11-16 16:11:57.971","38.76","0.00001","50.09","0.00001","0.00","0.00001"
"2022-11-16 16:11:57.972","39.55","0.00001","54.01","0.00001","0.00","0.00001"
"2022-11-16 16:11:57.973","42.72","0.00001","58.60","0.00001","0.00","0.00001"
"2022-11-16 16:11:57.974","46.95","0.00001","64.16","0.00001","0.00","0.00001"
"2022-11-16 16:11:57.975","49.46","0.00001","68.74","0.00001","0.00","0.00001"
"2022-11-16 16:11:57.976","51.18","0.00001","74.96","0.00001","0.00","0.00001"
"2022-11-16 16:11:57.977","52.76","0.00001","81.51","0.00001","0.00","0.00001"
"2022-11-16 16:11:57.978","58.18","0.00001","90.02","0.00001","0.00","0.00001"
"2022-11-16 16:11:57.979","61.61","0.00001","97.55","0.00001","0.00","0.00001"
"2022-11-16 16:11:57.980","61.74","0.00001","100.17","0.00001","0.00","0.00001"
"2022-11-16 16:11:57.981","54.35","0.00001","69.73","0.00001","0.00","0.00001"
"2022-11-16 16:11:57.982","52.50","0.00001","57.29","0.00001","0.00","0.00001"
"2022-11-16 16:11:57.983","48.80","0.00001","45.50","0.00001","0.00","0.00001"
"2022-11-16 16:11:57.984","43.91","0.00001","34.70","0.00001","0.00","0.00001"
"2022-11-16 16:11:57.985","41.40","0.00001","24.88","0.00001","0.00","0.00001"
"2022-11-16 16:11:57.986","38.76","0.00001","17.68","0.00001","0.00","0.00001"
"2022-11-16 16:11:57.987","35.19","0.00001","7.86","0.00001","0.00","0.00001"
"2022-11-16 16:11:57.988","31.10","0.00001","0.01","0.00001","0.00","0.00001"
"2022-11-16 16:11:57.989","28.32","0.00001","-4.90","0.00001","0.00","0.00001"
"2022-11-16 16:11:57.990","25.55","0.00001","-6.54","0.00001","0.00","0.00001"
"2022-11-16 16:11:57.991","17.76","0.00001","-13.41","0.00001","0.00","0.00001"
"2022-11-16 16:11:57.992","14.72","0.00001","-16.36","0.00001","0.00","0.00001"
"2022-11-16 16:11:57.993","12.47","0.00001","-15.05","0.00001","0.00","0.00001"
"2022-11-16 16:11:57.994","8.78","0.00001","-13.41","0.00001","0.00","0.00001"
"2022-11-16 16:11:57.995","5.34","0.00001","-16.36","0.00001","0.00","0.00001"
"2022-11-16 16:11:57.996","2.04","0.00001","-18.98","0.00001","0.00","0.00001"
"2022-11-16 16:11:57.997","-0.21","0.00001","-18.00","0.00001","0.00","0.00001"
"2022-11-16 16:11:57.998","-2.98","0.00001","-14.07","0.00001","0.00","0.00001"
"2022-11-16 16:11:57.999","-6.02","0.00001","-16.03","0.00001","0.00","0.00001"
"2022-11-16 16:11:58.000","-9.19","0.00001","-19.31","0.00001","0.00","0.00001"
"2022-11-16 16:11:58.001","-11.17","0.00001","-19.31","0.00001","0.00","0.00001"
"2022-11-16 16:11:58.002","-16.85","0.00001","-17.02","0.00001","0.00","0.00001"
"2022-11-16 16:11:58.003","-20.02","0.00001","-20.62","0.00001","0.00","0.00001"
"2022-11-16 16:11:58.004","-22.00","0.00001","-21.27","0.00001","0.00","0.00001"
"2022-11-16 16:11:58.005","-24.38","0.00001","-18.65","0.00001","0.00","0.00001"
"2022-11-16 16:11:58.006","-27.55","0.00001","-19.63","0.00001","0.00","0.00001"
"2022-11-16 16:11:58.007","-30.85","0.00001","-23.23","0.00001","0.00","0.00001"
"2022-11-16 16:11:58.008","-32.96","0.00001","-25.53","0.00001","0.00","0.00001"
"2022-11-16 16:11:58.009","-35.21","0.00001","-22.91","0.00001","0.00","0.00001"
"2022-11-16 16:11:58.010","-38.64","0.00001","-21.93","0.00001","0.00","0.00001"
"2022-11-16 16:11:58.011","-41.95","0.00001","-24.54","0.00001","0.00","0.00001"
"2022-11-16 16:11:58.012","-44.19","0.00001","-27.82","0.00001","0.00","0.00001"
"2022-11-16 16:11:58.013","-49.74","0.00001","-23.23","0.00001","0.00","0.00001"
"2022-11-16 16:11:58.014","-53.04","0.00001","-24.87","0.00001","0.00","0.00001"
"2022-11-16 16:11:58.015","-55.82","0.00001","-28.80","0.00001","0.00","0.00001"
"2022-11-16 16:11:58.016","-57.80","0.00001","-26.51","0.00001","0.00","0.00001"
"2022-11-16 16:11:58.017","-61.10","0.00001","-23.23","0.00001","0.00","0.00001"
"2022-11-16 16:11:58.018","-60.04","0.00001","-23.23","0.00001","0.00","0.00001"
"2022-11-16 16:11:58.019","-57.00","0.00001","-25.85","0.00001","0.00","0.00001"
"2022-11-16 16:11:58.020","-53.04","0.00001","-23.23","0.00001","0.00","0.00001"
"2022-11-16 16:11:58.021","-49.87","0.00001","-19.31","0.00001","0.00","0.00001"
"2022-11-16 16:11:58.022","-46.83","0.00001","-20.29","0.00001","0.00","0.00001"
"2022-11-16 16:11:58.023","-39.70","0.00001","-21.60","0.00001","0.00","0.00001"
"2022-11-16 16:11:58.024","-36.53","0.00001","-17.34","0.00001","0.00","0.00001"
"2022-11-16 16:11:58.025","-33.36","0.00001","-18.65","0.00001","0.00","0.00001"
"2022-11-16 16:11:58.026","-30.46","0.00001","-21.60","0.00001","0.00","0.00001"
"2022-11-16 16:11:58.027","-26.36","0.00001","-20.29","0.00001","0.00","0.00001"
"2022-11-16 16:11:58.028","-22.93","0.00001","-15.71","0.00001","0.00","0.00001"
"2022-11-16 16:11:58.029","-20.02","0.00001","-16.03","0.00001","0.00","0.00001"
"2022-11-16 16:11:58.030","-17.11","0.00001","-18.00","0.00001","0.00","0.00001"
"2022-11-16 16:11:58.031","-13.15","0.00001","-17.34","0.00001","0.00","0.00001"
"2022-11-16 16:11:58.032","-9.45","0.00001","-13.41","0.00001","0.00","0.00001"
"2022-11-16 16:11:58.033","-6.68","0.00001","-11.12","0.00001","0.00","0.00001"
"2022-11-16 16:11:58.034","-0.60","0.00001","-9.81","0.00001","0.00","0.00001"
"2022-11-16 16:11:58.035","3.10","0.00001","-3.59","0.00001","0.00","0.00001"
"2022-11-16 16:11:58.036","5.60","0.00001","2.95","0.00001","0.00","0.00001"
"2022-11-16 16:11:58.037","7.98","0.00001","5.90","0.00001","0.00","0.00001"
"2022-11-16 16:11:58.038","9.96","0.00001","10.81","0.00001","0.00","0.00001"
"2022-11-16 16:11:58.039","13.66","0.00001","16.37","0.00001","0.00","0.00001"
"2022-11-16 16:11:58.040","16.83","0.00001","21.28","0.00001","0.00","0.00001"
"2022-11-16 16:11:58.041","19.21","0.00001","23.57","0.00001","0.00","0.00001"
"2022-11-16 16:11:58.042","20.66","0.00001","26.85","0.00001","0.00","0.00001"
"2022-11-16 16:11:58.043","23.70","0.00001","30.77","0.00001","0.00","0.00001"
"2022-11-16 16:11:58.044","29.64","0.00001","37.32","0.00001","0.00","0.00001"
"2022-11-16 16:11:58.045","31.63","0.00001","41.25","0.00001","0.00","0.00001"
"2022-11-16 16:11:58.046","33.34","0.00001","44.52","0.00001","0.00","0.00001"
"2022-11-16 16:11:58.047","37.83","0.00001","49.76","0.00001","0.00","0.00001"
"2022-11-16 16:11:58.048","41.14","0.00001","53.36","0.00001","0.00","0.00001"
"2022-11-16 16:11:58.049","43.51","0.00001","57.61","0.00001","0.00","0.00001"
"2022-11-16 16:11:58.050","44.17","0.00001","62.52","0.00001","0.00","0.00001"
"2022-11-16 16:11:58.051","48.27","0.00001","68.74","0.00001","0.00","0.00001"
"2022-11-16 16:11:58.052","52.76","0.00001","74.64","0.00001","0.00","0.00001"
"2022-11-16 16:11:58.053","55.40","0.00001","81.18","0.00001","0.00","0.00001"
"2022-11-16 16:11:58.054","55.01","0.00001","88.38","0.00001","0.00","0.00001"
"2022-11-16 16:11:58.055","62.93","0.00001","104.09","0.00001","0.00","0.00001"
"2022-11-16 16:11:58.056","59.23","0.00001","86.75","0.00001","0.00","0.00001"
"2022-11-16 16:11:58.057","54.08","0.00001","72.34","0.00001","0.00","0.00001"
"2022-11-16 16:11:58.058","50.65","0.00001","59.91","0.00001","0.00","0.00001"
"2022-11-16 16:11:58.059","49.33","0.00001","49.10","0.00001","0.00","0.00001"
"2022-11-16 16:11:58.060","45.89","0.00001","36.34","0.00001","0.00","0.00001"
"2022-11-16 16:11:58.061","42.06","0.00001","25.54","0.00001","0.00","0.00001"
"2022-11-16 16:11:58.062","38.23","0.00001","16.04","0.00001","0.00","0.00001"
"2022-11-16 16:11:58.063","36.12","0.00001","9.17","0.00001","0.00","0.00001"
"2022-11-16 16:11:58.064","32.55","0.00001","3.61","0.00001","0.00","0.00001"
"2022-11-16 16:11:58.065","25.29","0.00001","-9.16","0.00001","0.00","0.00001"
"2022-11-16 16:11:58.066","23.04","0.00001","-11.12","0.00001","0.00","0.00001"
"2022-11-16 16:11:58.067","19.61","0.00001","-9.81","0.00001","0.00","0.00001"
"2022-11-16 16:11:58.068","16.04","0.00001","-13.41","0.00001","0.00","0.00001"
"2022-11-16 16:11:58.069","12.21","0.00001","-16.36","0.00001","0.00","0.00001"
"2022-11-16 16:11:58.070","9.70","0.00001","-16.36","0.00001","0.00","0.00001"
"2022-11-16 16:11:58.071","6.66","0.00001","-13.09","0.00001","0.00","0.00001"
"2022-11-16 16:11:58.072","3.10","0.00001","-14.07","0.00001","0.00","0.00001"
"2022-11-16 16:11:58.073","-0.74","0.00001","-17.34","0.00001","0.00","0.00001"
"2022-11-16 16:11:58.074","-2.85","0.00001","-18.00","0.00001","0.00","0.00001"
"2022-11-16 16:11:58.075","-5.09","0.00001","-15.05","0.00001","0.00","0.00001"
"2022-11-16 16:11:58.076","-11.57","0.00001","-17.34","0.00001","0.00","0.00001"
"2022-11-16 16:11:58.077","-13.94","0.00001","-19.96","0.00001","0.00","0.00001"
"2022-11-16 16:11:58.078","-15.79","0.00001","-19.31","0.00001","0.00","0.00001"
"2022-11-16 16:11:58.079","-18.96","0.00001","-17.34","0.00001","0.00","0.00001"
"2022-11-16 16:11:58.080","-22.00","0.00001","-19.96","0.00001","0.00","0.00001"
"2022-11-16 16:11:58.081","-24.78","0.00001","-24.22","0.00001","0.00","0.00001"
"2022-11-16 16:11:58.082","-26.49","0.00001","-22.91","0.00001","0.00","0.00001"
"2022-11-16 16:11:58.083","-29.53","0.00001","-19.63","0.00001","0.00","0.00001"
"2022-11-16 16:11:58.084","-32.57","0.00001","-21.93","0.00001","0.00","0.00001"
"2022-11-16 16:11:58.085","-35.34","0.00001","-26.18","0.00001","0.00","0.00001"
"2022-11-16 16:11:58.086","-40.23","0.00001","-21.93","0.00001","0.00","0.00001"
"2022-11-16 16:11:58.087","-43.27","0.00001","-23.23","0.00001","0.00","0.00001"
"2022-11-16 16:11:58.088","-46.57","0.00001","-27.16","0.00001","0.00","0.00001"
"2022-11-16 16:11:58.089","-48.82","0.00001","-26.51","0.00001","0.00","0.00001"
"2022-11-16 16:11:58.090","-51.59","0.00001","-22.25","0.00001","0.00","0.00001"
"2022-11-16 16:11:58.091","-54.89","0.00001","-23.56","0.00001","0.00","0.00001"
"2022-11-16 16:11:58.092","-58.19","0.00001","-27.82","0.00001","0.00","0.00001"
"2022-11-16 16:11:58.093","-60.57","0.00001","-27.82","0.00001","0.00","0.00001"
"2022-11-16 16:11:58.094","-60.04","0.00001","-21.93","0.00001","0.00","0.00001"
"2022-11-16 16:11:58.095","-57.14","0.00001","-22.25","0.00001","0.00","0.00001"
"2022-11-16 16:11:58.096","-54.50","0.00001","-24.87","0.00001","0.00","0.00001"
"2022-11-16 16:11:58.097","-47.10","0.00001","-20.29","0.00001","0.00","0.00001"
"2022-11-16 16:11:58.098","-44.32","0.00001","-20.62","0.00001","0.00","0.00001"
"2022-11-16 16:11:58.099","-41.55","0.00001","-23.56","0.00001","0.00","0.00001"
"2022-11-16 16:11:58.100","-37.32","0.00001","-23.23","0.00001","0.00","0.00001"
"2022-11-16 16:11:58.101","-33.76","0.00001","-19.31","0.00001","0.00","0.00001"
"2022-11-16 16:11:58.102","-31.12","0.00001","-18.00","0.00001","0.00","0.00001"
"2022-11-16 16:11:58.103","-28.21","0.00001","-19.63","0.00001","0.00","0.00001"
"2022-11-16 16:11:58.104","-24.25","0.00001","-20.29","0.00001","0.00","0.00001"
"2022-11-16 16:11:58.105","-20.15","0.00001","-17.02","0.00001","0.00","0.00001"
"2022-11-16 16:11:58.106","-17.38","0.00001","-13.41","0.00001","0.00","0.00001"
"2022-11-16 16:11:58.107","-11.17","0.00001","-15.38","0.00001","0.00","0.00001"
"2022-11-16 16:11:58.108","-7.08","0.00001","-12.43","0.00001","0.00","0.00001"
"2022-11-16 16:11:58.109","-4.04","0.00001","-8.50","0.00001","0.00","0.00001"
"2022-11-16 16:11:58.110","-0.74","0.00001","-8.18","0.00001","0.00","0.00001"
"2022-11-16 16:11:58.111","1.51","0.00001","-6.21","0.00001","0.00","0.00001"
"2022-11-16 16:11:58.112","4.81","0.00001","-0.65","0.00001","0.00","0.00001"
"2022-11-16 16:11:58.113","7.85","0.00001","7.21","0.00001","0.00","0.00001"
"2022-11-16 16:11:58.114","10.49","0.00001","10.15","0.00001","0.00","0.00001"
"2022-11-16 16:11:58.115","12.34","0.00001","13.75","0.00001","0.00","0.00001"
"2022-11-16 16:11:58.116","14.98","0.00001","18.01","0.00001","0.00","0.00001"
"2022-11-16 16:11:58.117","18.68","0.00001","23.25","0.00001","0.00","0.00001"
"2022-11-16 16:11:58.118","23.30","0.00001","28.81","0.00001","0.00","0.00001"
"2022-11-16 16:11:58.119","25.02","0.00001","32.41","0.00001","0.00","0.00001"
"2022-11-16 16:11:58.120","29.12","0.00001","36.99","0.00001","0.00","0.00001"
